,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9793
balance_train_Cutoff,0.5164
balance_train_Acc,0.9643
balance_train_MCC,0.9296
balance_train_Sen,0.9881
balance_train_Spe,0.9405
balance_train_PPV,0.9432
balance_train_NPV,0.9875
balance_train_Youden Index,0.9286
balance_train_AUC,0.9838
balance_train_95% CIs,[0.9661-1.0000]
balance_train_Std,0.0091
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9573
train_Cutoff,0.5164
train_Acc,0.9528
train_MCC,0.8990
train_Sen,0.9767
train_Spe,0.9405
train_PPV,0.8936
train_NPV,0.9875
train_Youden Index,0.9172
train_AUC,0.9820
train_95% CIs,[0.9630-1.0000]
train_Std,0.0097
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.9540
test_Cutoff,0.4374
test_Acc,0.9091
test_MCC,0.8257
test_Sen,1.0000
test_Spe,0.8611
test_PPV,0.7917
test_NPV,1.0000
test_Youden Index,0.8611
test_AUC,0.9722
test_95% CIs,[0.9382-1.0000]
test_Std,0.0173
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9933
cv_train_Cutoff,0.5533
cv_train_Acc,0.9851
cv_train_MCC,0.9705
cv_train_Sen,0.9970
cv_train_Spe,0.9732
cv_train_PPV,0.9738
cv_train_NPV,0.9970
cv_train_Youden Index,0.9702
cv_train_AUC,0.9952
cv_train_95% CIs,[0.9903-1.0000]
cv_train_Std,0.0025
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.8076
cv_val_Cutoff,0.5047
cv_val_Acc,0.8661
cv_val_MCC,0.6945
cv_val_Sen,0.7209
cv_val_Spe,0.9405
cv_val_PPV,0.8611
cv_val_NPV,0.8681
cv_val_Youden Index,0.6614
cv_val_AUC,0.8599
cv_val_95% CIs,[0.7819-0.9379]
cv_val_Std,0.0398
